song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
I'm Still In Love With You,New Edition,,46LEQkbfPT5x2ZanS3STg5,56,1996-01-01,day,0.741,0.519,8,-4.683,0,0.0351,0.426,0.0,0.318,0.418,134.294,4,279667,"[Intro: Ralph Tresvant, \nRicky Bell\n, \nNew Edition\n]\nStill in love, mmm\nI'm still in love\n(\nWith you\n)\nWith you\nLa-da-da-da, \nla-da-da-da\n, la-da-da-da, \nla-da-da-da\n, la-da-da-da\nStill in love\nListen\n[Verse 1: Ralph Tresvant]\nOh, what can I do, girl?\nSo much in love, girl\nBut your friends got you thinkin'\nAnd it's affecting you\n(Don't listen, baby)\nWhat can I do, girl?\nSo in love, girl\nAnd I don't know what to do\n'Cause I don't wanna lose you\n[Pre-Chorus: Ricky Bell]\nNo\nWhat would I do without your love?\nBaby, it's heaven sent from above\nSo you don't believe\nWhat your friends tell you about me"
No Time,Lil' Kim,,5Pe9H08rkbraYpP3dllcfe,40,1996,year,0.627,0.814,5,-5.863,0,0.304,0.256,1.15e-06,0.285,0.799,90.42,4,300667,"[Chorus: Puff Daddy (\nBiggie\n)]\nHeh, heheheh\nI got, no time for fake niggas\nJust sip some Cristal with these real niggas\nFrom East to West coast spread love niggas (that's right)\nAnd while you niggas talk shit we count bank figures (say what?)\nI got, no time for fake niggas (uh-uh, uh-uh)\nJust sip some Cristal with these real niggas (uh-huh, uh-huh)\nFrom East to West coast spread love niggas\n (that's right)\nAnd while you niggas talk shit we count bank figures (he-heh)\n(\n""How you figure that your team can effect my cream?""\n)\nI got, no time for fake niggas (uh-uh, uh-uh)\nJust sip some Cristal with these real niggas (uh-huh, uh-huh)\n(\n""I rely on Bed-Stuy to shut it down if I die""\n)\nFrom East to West coast spread love niggas\n (ha hahh, that's right)\nAnd while you niggas talk shit we count bank figures (Let's go)\n[Verse 1: Lil' Kim (Diddy)]\nYeahhh, I Momma, Miss Ivana\nUsually rock the Prada, sometimes Gabbana\nStick you for your cream and your riches\nZsa Zsa Gabor, Demi Moore, Prince Diane and all them rich bitches\nPuff Daddy pump the Hummer for the summer\nI follow -- in the E-Class with the goggles\n'96 model,\n bad clique on the stroll\n(Tell 'em how we roll) cruise control\nNuthin' make a woman feel better\nThan Berettas and Amarettas, butter leathers and mad cheddars\nChillin in a Benz with my ami-gos\nTryin to stick a nigga for his pe-sos\nIf you say so's, then I'm the same chick\nThat you wanna get with, lick up in my twat\nGotta hit the spot, if not don't test the poom poom\nNanny nanny, punani donny, hey\n[Chorus: Puff Daddy (\nBiggie\n)]\nNo time for fake niggas (uh-uh, uh-uh)\nJust sip some Cristal with these real niggas (uh-huh, uh-huh)\nFrom East to West coast spread love niggas\n (that's right)\nAnd while you niggas talk shit we count bank figures (he heh)\n(\n""How you figure that your team can effect my cream?""\n)\nI got, no time for fake niggas (uh-uh, uh-uh)\nJust sip some Cristal with these real niggas (uh-huh, uh-huh)\n(\n""I rely on Bed-Stuy to shut it down if I die""\n)\nFrom East to West coast spread love niggas\n (that's right)\nAnd while you niggas talk shit we count bank figures"
Tears - Ron Cryin Alone Version,The Isley Brothers,Ronald Isley,3WAgCGsQ88VW3GFSMVK8td,39,1996-01-01,day,0.532,0.516,1,-9.847,1,0.103,0.755,0.00019,0.328,0.545,150.372,4,285600,"[Verse 1]\nThank you, baby\nFor the years you've given me\nFor each beat of my heart\nFor every breath I breathe\nThank you, sweetie\nFor the best times of my life\nThrough the good, through the bad\nYou were always by my side\n[Pre-Chorus]\nI never thought I'd meet someone\nWho loves unselfishly\nBut I appreciate the way you loved\nAnd sacrificed for me\n[Chorus]\nI can't hold back these tears\nLet me cry\n(Although a man's not suppose to cry, baby)\nIf I hold back my tears\nI'll just die\n(You've given so much to my life)\n[Verse 2]\nThank you, lady\nFor the joy you bring to life\nWhen I thought all was lost and gone\nYou brought hope back in sight\nThank you, honey\nFor being my best friend\nWhen I thought no one understood\nYou would always understand\nI used to think that I knew love\nAnd what true love would mean\nNow I know that I didn't know much\n'Cause you taught me everything\n[Chorus]\nI can't hold back these tears\nLet me cry\n(Although a man's not suppose to cry)\nIf I hold back my tears\nI'll just die\n(You've given so much to my life)"
ATLiens,Outkast,,2vfvGlqCB7oertO5VLE0sz,69,1996-08-27,day,0.918,0.734,11,-2.832,0,0.269,0.0296,8.01e-06,0.191,0.608,97.044,4,230693,"[Verse 1: Big Boi]\nCheck it\nWell it's the M-I-crooked letter, ain't no one better\nAnd when I'm on the microphone you best to wear your sweater\n'Cause I'm cooler than a polar bear's toenails\n""Oh hell, there he go again talking that shit""\nBend corners like I was a curve, I struck a nerve\nAnd now you 'bout to see this Southern playa serve\nI heard it's not where you're from but where you pay rent\nThen I heard it's not what you make but how much you spent\nYou got me bent like elbows, amongst other things, but I'm not worried\n'Cause when we step up in the party; like a mouse, you scurry\nSo go get your fucking shine box and your sack of nickels\nIt tickles to see you try to be like Mr. Pickles\nDaddy Fat Sax, B-I-G B-O-I\nIt's that same motherfucka that took them knuckles to your eye\nAnd I try, to warn you not to test but you don't listen\nGiving the shout-out to my Uncle Darnell locked up in prison\n[Hook: Big Boi & André 3000]\nNow throw your hands in the air\nAnd wave 'em like you just don't care\nAnd if you like fish and grits and all that pimp shit\nEverybody let me hear you say, ""O-Yea-yer""\nNow throw your hands in the air\nAnd wave 'em like you just don't care\nAnd if you like fish and grits and all that pimp shit\nEverybody let me hear you say, ""O-Yea-yer""\n[Verse 2: André 3000]\nNow, my oral illustration be like clitoral stimulation\nTo the female gender, ain't nothing better\nLet me know when it's wet enough to enter\nIf not I'll wait, because the future of the world depends on\nIf or if not the child we raise gon' have that nigga syndrome\nOr will it know to beat the odds regardless of the skin tone?\nOr will it feel that if we tune it, it just might get picked on?\nOr will it give a fuck about what others say and get gone?\nThey alienate-us cause we different keep your hands to the sky\nLike Sounds of Blackness when I practice what I preach ain't no lie\nI'll be the baker and the maker of the piece of my pie\nNow breaker, breaker 10-4 can I get some reply?\nNow everybody say\n[Hook: Big Boi & André 3000]\nNow throw your hands in the air\nAnd wave 'em like you just don't care\nAnd if you like fish and grits and all that pimp shit\nEverybody let me hear you say, ""O-Yea-yer""\nNow throw your hands in the air\nAnd wave 'em like you just don't care\nAnd if you like fish and grits and all that pimp shit\nEverybody let me hear you say, ""O-Yea-yer"""
Barrel of a Gun - 2007 Remaster,Depeche Mode,,5COH2h5ncTVFfAUhBM2J7k,36,1997-04-14,day,0.521,0.949,4,-5.217,1,0.0729,0.0221,0.00286,0.0614,0.706,165.871,4,336293,"[Verse 1]\nDo you mean this horny creep\nSet upon weary feet\nWho looks in need of sleep\nThat doesn't come?\n[Verse 2]\nThis twisted, tortured mess\nThis bed of sinfulness\nWho's longing for some rest\nAnd feeling numb\n[Pre-Chorus]\nWhat do you expect of me?\nWhat is it you want?\nWhatever you've planned for me\nI'm not the one\n[Interlude]\n[Verse 3]\nA vicious appetite\nVisits me each night\nAnd won't be satisfied\nWon't be denied"
Come See Me,112,,0uuu6GPfF36MPr6SKMHvuF,43,1996-08-27,day,0.701,0.378,5,-9.259,0,0.0664,0.0263,0.0,0.0649,0.604,83.796,4,265760,"[Chorus - 112]\nBaby, you can come see me  'cause I need you here with me\nAnd I'll show you what love is made of\nLater on if you are free, baby, you can come see me\nAnd I'll show you what love is made of\n[Verse 1 - Slim]\nIt's been a while, and I'm sittin' here thinkin' of\nHow it felt when we first made love\nOh, I need that feelin' again\nNobody can compare, so\n[Pre-Chorus - 112 (Slim)]\nCome with me (and I'll go with you)\nTo this place that lovers dream of\n(We can do) we can do anything, (sexy) sexy things\n(And I'm here to let you know, baby)\n[Chorus - 112 with Slim adlibs]\nYou can come see me  'cause I need you here with me\nAnd I'll show you what love is made of\nLater on if you are free, baby, you can come see me\nAnd I'll show you what love is made of\n[Verse 2 - Slim]\nIt's been awhile, thinking about the last time I held you\nAnd the smell of your sweet perfume, babe\nThe way I felt when you left my room\nOh, I wanna feel that way tonight\n[Pre-Chorus - 112 (Slim)]\nCome with me (come on)\nAnd I'll go with you (ohhh)\nTo this place (to this place)\nThat lovers dream of (ohhh)\nWe can do (sexy) anything, sexy things\n(And I'm here to let you know)"
Without Love,Donna Lewis,,4qb9W8qLJLt1hisMYnJP3u,34,1996-04-16,day,0.66,0.604,5,-8.318,1,0.0323,0.00646,0.0104,0.0907,0.779,91.671,4,222440,"[Verse 1]\nThink of me like I think about you\nGive me a sign, show me you care\nAm I so far away in your thoughts, not there\nForget what you told me, it's what didn't get said\nIt's not much to ask, come down off your cloud\nAnd with your feet on the ground say something out loud\n[Chorus]\nWithout love, I mean nothing to you\nWithout love, broken in two\nWithout love, give me some value, some worth\nWithout love, no life left on Earth\n[Verse 2]\nBlame it on work, buy me some flowers\nEmpty gestures wile away the hours (Yeah)\nPromises, promises sealed with a kiss\nPlease acknowledge it's me that you miss (Yeah)\nNo message received, excuses believed, you hurt me so much\nI'll never recover, takes time to discover a love like no other\n[Chorus]\nWithout love, I mean nothing to you\nWithout love, broken in two\nWithout love, give me some value, some worth\nWithout love, no life left on Earth\n[Outro]\nWithout love, I mean nothing to you\nWithout love\nWithout love, I mean nothing to you\nWithout love\nI mean nothing, I mean nothing, I mean nothing, nothing to you\nAnd I'm broken, and I'm broken, broken in two\nI mean nothing\nYeah"
Between You And Me - Remastered 2013,DC Talk,,3B6MzBBeXsTI4GURPavO1s,34,1995,year,0.554,0.912,9,-4.315,0,0.0376,0.14,0.0421,0.064,0.515,99.712,4,298760,"[Intro]\nJust between you and me, I've got something to say\n…get it straight before the sun goes down\n[Verse 1: Michael Tait]\nSorrow is a lonely feeling\nUnsettled is a painful place\nI've lived with both for far too long now\nSince we've parted ways\nI've been wrestling with my conscience\nAnd I found myself to blame\nIf there's to be any resolution\nI've got to peel my pride away\n[Chorus]\nJust between you and me\nI've got something' to say\nWanna get it straight\nBefore the sun goes down\nJust between you and me\nConfession needs to be made\nRecompense is my way to freedom now\nJust between you and me\nI've got something to say\n[Verse 2: Kevin Max & \n Michael Tait\n]\nIf confession is the road to healing\nForgiveness is the promised land\nI'm reaching out in my conviction\nI'm longing to make amends\nSo, I'm sorry for the words i've spoken\nFor I've betrayed a friend\nWe've got a love that's worth preserving\nAnd a bond I will defend\n[Chorus]\nJust between you and me\nI've got something' to say\nWanna get it straight\nBefore the sun goes down\nJust between you and me\nConfession needs to be made\nRecompense is my way to freedom now\nJust between you and me\nI've got something to say"
Colour Of Love,Amber,,0p3U960rQCd4RR489pLlHY,13,1996-11-26,day,0.642,0.754,1,-7.646,1,0.0272,0.116,0.0384,0.0601,0.736,127.026,4,212693,"Whoa, Whoa\nWhoa, Whoa\nChorus:\nShow me the color of love\nSome how it seems like a sign from above\nGet closer\nLove is all we need\nThe color of love\nI have been watching you all night\nAnd I know you can feel it too\nI'm trembling inside\nI Love You\nWhoa, Whoa\nBack in time we met\nThose days we had I will never forget\nWhoa, Whoa\nI can't do without you\nA love so true\nWhoa, Whoa\nChorus\nTo know that love you've given me\nI'll be there if you feel the same\nYour the one I see\nTheres no shame\nWhoa, Whoa\nBack in time we met\nThose days we had I will never forget\nWhoa, Whoa\nI can't do without you\nA love so true\nWhoa, Whoa\nChorus\nWhoa, Whoa\nBack in time we met\nThose days we had I will never forget\nWhoa, Whoa\nI can't do without you\nA love so true\nWhoa, Whoa\nChorus"
This Is Your Night,Amber,,6YX75Ps2XsWn9dOzwbqmNV,56,1996-11-26,day,0.674,0.908,9,-3.262,0,0.0325,0.0714,0.000104,0.121,0.861,127.985,4,238160,"[Intro]\nDa be da be da di da en da\nDa be da be da di da en da\nDa be da be da di da en da\nDa be da be da di da en da\n[Chorus]\nThis is your night\nDancing free until the morning light\nTogether forever 'cause this is your night\nAnd everything is gonna be alright\nOh yeah\nSo in love with you\nOh yeah\nIt's too good to be true\nOh yeah\nFeeling so brand new\nOh yeah\n[Verse 1]\nYou captured my heart, you're the key to my life\nA vision of our love that made me survive\nCreating the mood that we're in is surreal\nIt's time to move up and to face what I feel\n[Chorus]\nThis is your night\nDancing free until the morning light\nTogether forever 'cause this is your night\nAnd everything is gonna be alright\nOh yeah\nSo in love with you\nOh yeah\nIt's too good to be true\nOh yeah\nFeeling so brand new\nOh yeah\n[Verse 2]\nImagine my spirit, the one that you call\nI'm ready to stand up and ready to fall\nI can't run away, so attracted by you\nI may be your girl and I'll be so true\nOh-oh"
You're Makin' Me High/Let It Flow,Toni Braxton,,,,,,,,,,,,,,,,,,,
Knocks Me Off My Feet,Donell Jones,,4o1E2c0ye1RlIJJqOM0dqP,56,1996-06-04,day,0.469,0.594,7,-8.209,1,0.0403,0.0663,0.0,0.0806,0.485,167.223,4,222760,"[Verse 1]\nI see us in the park\nStrolling the summer days of imaginings in my head\nAnd words from my heart told only to the wind\nFelt even without being said\n[Chorus]\nI don't wanna bore you with my troubles, yeah\nBut there's something about your love\nThat makes me weak and knocks me off my feet\nThere's something about your love\nThat makes me weak and knocks me off my feet\nKnocks me off my feet\nAnd I don't wanna bore you with it\nOh, but I love you, I love you, I love you\nI don't wanna bore you with it\nOh, but I love you, I love you, I love you, more and more\n[Verse 2]\nWe lay beneath the stars under a lover's tree\nThat seems through the eyes of my mind\nI reach out for the part of me that lives in you\nThat only our two hearts can find\n[Chorus]\nI don't wanna bore you with my troubles, yeah\nBut there's something about your love\nThat makes me weak and knocks me off my feet\nThere's something about your love, yeah\nOh, that makes me weak and knocks me off my feet\nKnocks me off my feet\nAnd I don't wanna bore you with it\nOh, but I love you, I love you, I love you\nI don't wanna bore you with it\nOh, but I love you, I love you, I love you"
Never Leave Me Alone,Nate Dogg,"Snoop Dogg,Val Young",6lah2pPQVdTsfoMSHkyYmn,42,1998,year,0.821,0.549,8,-3.591,1,0.0371,0.0437,0.0,0.0737,0.963,100.023,4,360507,"[Chorus: Nate Dogg & Val Young]\nNever leave me alone\n, never leave me alone\nLeave me alone\n never leave me alone\nNever leave me alone\nNever leave me alone, \nleave me alone\nNever leave me alone, \nnever leave me alone\n[Verse 1: Nate Dogg]\nThey tell me that temptation\nOoh, is very hard to resist\nYou tell me that you want me\nI tried to hide my feelings, D-O-G's ain't supposed to feel like this\nYou can call it what you want to\nBut I don't even know what it is\nYou've got me singin' in the morning\nYou bring me breakfast in my bed and when it hurts you rub my head\nI'll ask you one time only, baby\nWon't you be there when it's hectic, when I don't have a hit record\n[Chorus: Nate Dogg & Val Young]\nNever leave me alone\n, never leave me alone\nLeave me alone\n never leave me alone\nNever leave me alone\nNever leave me alone, \nleave me alone\nNever leave me alone, \nnever leave me alone\n[Verse 2: Nate Dogg]\nI've traveled so many places, I've seen so many faces\nAnd there were times I didn't think I'd make it through \nalone\nI went through so many phases, that got me so many cases\nThree strikes you're gone, then what you gonna do?\nI guess I'll call my lady, and tell her to kiss my baby\nThey tell me that crime is all I know how to do\nNever leave me alone\nTell him his daddy's sorry, \nalone\nLet him know all about me\nThere's one more thing I'd really like you to do\n[Chorus: Nate Dogg & Val Young]\nNever leave me alone\n, never leave me alone\nLeave me alone\n never leave me alone\nNever leave me alone\nNever leave me alone, \nleave me alone\nNever leave me alone, \nnever leave me alone"
Friends,John Michael Montgomery,,6Uip2hoUza0y5TkwQgDav2,25,1996-09-06,day,0.62,0.401,9,-10.279,1,0.0288,0.23,0.0,0.0745,0.238,143.961,4,234000,You say you want to be friends\nThat's a newly sharpened blade\nThat's a dagger to the heart\nOf the promises we made\nThat's a chapter full of pain\nA season full of rain\nA dark and stormy night\nSpent all alone\nFriends\nGet scattered by the wind\nTossed upon the waves\nLost for years on end\nFriends\nSlowly drift apart\nThey give away their hearts\nMaybe call you\nNow and Then\nBut you wanna be\nJust friends\nYou say you love me very much\nAnd you'll always hold me dear\nThose are the sweetest words\nI never want to hear\nWhat's a love without desire\nA flame without a fire\nCan't warm me late at night\nWhen I need you most\nFriends\nGet scattered by the wind\nTossed upon the waves\nLost for years on end\nFriends\nSlowly drift apart\nThey give away their hearts\nMaybe call you\nNow and Then\nBut you wanna be\nJust friends\nFriends\nSlowly drift apart\nThey give away their hearts\nMaybe call you now and then
Twisted,Keith Sweat,,69QIVIjPMnI1ABLBqh9P1b,66,1996,year,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,4,260667,"[Intro: Keith Sweat]\nOh yeah baby\nYou got to make your mind up\nYeah\nKut Klose, help me out\n[Chorus: Keith Sweat & (Kut Klose)]\n(You know you want my lovin') You know you want my lovin' baby\n(You got me twisted over you) Girl you got me twisted over you\n(I know I got what you need) I got what you need right here baby\n(So what you wanna do)\n[Verse 1: Keith Sweat]\nBaby, baby I know\nBaby I love you so\nBut you don’t feel like I do\nTell me what can I do\n[Pre-Chorus: Keith Sweat & (Kut Klose)]\n(But I gotta be strong) But I gotta be strong\n(Did me wrong) Girl you did me wrong\n(When I thought we were really down) I thought we were down\n(So you say you want me) Now you say you want me girl\n(Make up your mind) Ooh make up your mind\n( ‘Cause I’m not gonna be here for long) I’m not gonna be here for long\n[Chorus: Keith Sweat & (Kut Klose)]\n(You know you want my lovin') You know you want my lovin' baby\n(You got me twisted over you) Girl you got me twisted over you\n(I know I got what you need) I got what you need right here baby\n(So what you wanna do)\n[Verse 2: Keith Sweat]\nBaby, baby in time (Baby in time)\nBaby I know you’ll find (I know you’ll find)\nThat what you needed was here (oh no no, no no no)\nThink about it my dear"
It's All Coming Back to Me Now,Céline Dion,,5EQzuYfTZt7B2LqlvTF49l,73,1996-02-28,day,0.384,0.438,0,-9.149,1,0.0362,0.753,0.0,0.101,0.287,87.903,4,456867,"[Verse 1]\nThere were nights when the wind was so cold\nThat my body froze in bed if I just listened to it\nRight outside the window\nThere were days when the sun was so cruel\nThat all the tears turned to dust\nAnd I just knew my eyes were drying up forever (Forever)\nI finished crying in the instant that you left\nAnd I can't remember where or when or how\nAnd I banished every memory you and I had ever made\n[Chorus 1]\nBut when you touch me like this\nAnd you hold me like that\nI just have to admit\nThat it's all coming back to me\nWhen I touch you like this\nAnd I hold you like that\nIt's so hard to believe\nBut it's all coming back to me\n(It's all coming back, it's all coming back to me now)\n[Verse 2]\nThere were moments of gold\nAnd there were flashes of light\nThere were things I'd never do again\nBut then they'd always seemed right\nThere were nights of endless pleasure\nIt was more than any laws allow\nBaby, baby\n[Chorus 2]\nIf I kiss you like this\nAnd if you whisper like that\nIt was lost long ago\nBut it's all coming back to me\nIf you want me like this\nAnd if you need me like that\nIt was dead long ago\nBut it's all coming back to me\nIt's so hard to resist\nAnd it's all coming back to me\nI can barely recall\nBut it's all coming back to me now\nBut it's all coming back"
"Last Night (From ""The Nutty Professor"")",Az Yet,,,,,,,,,,,,,,,,,,,
Pony,Ginuwine,,6mz1fBdKATx6qP4oP1I65G,73,1999-10-08,day,0.749,0.605,8,-9.359,0,0.086,0.00186,0.0381,0.115,0.966,142.024,4,251733,"[Verse 1]\nI'm just a bachelor\nI'm looking for a partner\nSomeone who knows how to ride\nWithout even falling off\nGotta be compatible takes me to my limits\nGirl when I break you off\nI promise that you won't wanna get off\n[Chorus]\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\n[Verse 2]\nSitting here flossing\nPeeping your steelo\nJust once if I have the chance\nThe things I would do to you\nYou and your body, every single portion\nSend chills up and down your spine\nJuices flowing down your thigh\n[Chorus]\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\n[Verse 3]\nIf we're gonna get nasty baby\nFirst we'll show and tell\nTill I reach your pony tail\nLurk all over and through you baby\nUntil we reach the stream\nYou'll be on my jockey team\n(Ooooh)\n[Chorus]\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nIf you're horny, let's do it, ride it, my pony\nMy saddle's waitin', come and jump on it\nRide it\nMy saddle"
"This Is for the Lover In You (feat. LL Cool J, Howard Hewett, Jody Watley & Jeffrey Daniels)",Babyface,"LL COOL J,Howard Hewett,Jody Watley,Jeffrey Daniels",1blZP5x1XQSqQFpTy12rFh,48,1996-10-29,day,0.887,0.416,1,-7.346,1,0.0518,0.0295,1.06e-05,0.066,0.761,94.013,4,239733,"(LL)\nTalkin bout makin love\n(Face)\nI will love you any way baby any way\nAnd every way I can\nCause I'm that kind of man\nI will give you everything baby\nGive you more than any girl can stand\nCheck it\nWord is bond\nBorn God\nCheck it out\nWord up son\nWhat's the deal baby\n(Face)\nI will love you any way baby any way\nAnd every way I can\nCause I'm that kind of man, yeah\nI will give you everything baby\nGive you more than any girl can stand\nI'm gonna love you baby, baby, baby, baby\n(LL)\nI'm talkin about making love in the shower\nAt least an hour\nAnd let you dangle in my arms\nCause love is power\nCan you feel it sky's the limit\nOnce you reveal it\nYout heart was wounded\nGod sent me to heal it\nOn a mission ain't no stress love\nTouch you with precision\nCome on trust me gerl\nTrow this rock up on your hand\nI'll give you the world\nHey yo face\nOn the real\nWas the honey looking laced\nOoh baby baby baby\nChorus\nThis is for the lover in you\nThis ring means I'll always be true\nThis is how we'll start love anew\nThis time it's gonna last forever\n(Face)\nI will love you all the way baby, girl that means\nThis love will never end\nI'll be your lover and your friend\nI will take you anywhere baby just say when\nAnd girl I'll take you there\nI'm gonna take you baby, baby, baby, baby\n(LL)\nWe're going from Tahiti to France\nTo Italy in one night\nDrop top Bentley Coupe parked in the spotlight\nAnd you can drive it laced in all white\nI'm wearing triple black\nOur gear is top flight\nTrips to Venice\nThe man of steel when I'm in this\nA mach made in heaven\nWhen we blend this\nLovers everlasting\nIn other words endless\nHey yo face\nWhat's up on the real\nWas the honey lookin laced"
Hero Of The Day,Metallica,,5ktyEZbrgBEePsu6MW5Cvw,52,1996-06-04,day,0.351,0.9,8,-7.146,1,0.0357,0.000107,0.0262,0.11,0.777,116.023,4,261693,"[Refrain]\nMama, they try and break me\n[Verse 1]\nThe window burns to light the way back home\nA light that warms, no matter where they've gone\nThey're off to find the hero of the day\nBut what if they should fall by someone's wicked way?\n[Bridge]\nStill the window burns\nTime so slowly turns\nAnd someone there is sighing\nKeepers of the flames\nDo you feel your name?\nDid you hear your babies crying?\n[Refrain]\nMama, they try and break me\nStill they try and break me\n[Verse 2]\nExcuse me while I tend to how I feel\nThese things return to me that still seem real\nNow, deservingly, this easy chair\nBut the rocking stopped by wheels of despair\n[Bridge]\nDon't want your aid\nBut the fist I make\nFor years can't hold or feel\nNo, I'm not all me\nSo please excuse me while I tend to how I feel\n[Chorus]\nBut now the dreams and waking screams\nThat ever last the night\nSo build the wall, behind it crawl\nAnd hide until it's light\nSo can you hear your babies crying now?\n[Bridge]\nStill the window burns\nTime so slowly turns (The window burns)\nAnd someone there is sighing\nKeepers of the flames\nDid you feel your names?\nDid you hear your babies crying?"
"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",LL Cool J,,,,,,,,,,,,,,,,,,,
I Fell In Love,Rockell,,7yhDrZHrOrYuoLr4Po7bsT,26,1998-04-28,day,0.825,0.858,9,-7.586,1,0.08,0.0102,0.0373,0.0543,0.92,135.027,4,273093,"I fell in love, gave you my heart\nYou turned your back and walked out on me\nI once was blind, but now I see\nAnd I'm so glad you set me free\nI fell in love, gave you my heart\nYou turned your back and walked out on me\nI once was blind, but now I see\nAnd I'm so glad you set me free\nIt used to be mine\nBut now it's gone away, gone away\nA love so divine\nAnd I used to think that I could not stand on my own\nSomething about the way\nYou touch me, baby, made me crazy\nBut now that you're on your way\nDon't think for a second I want you to stay, go\nMaybe I'm fawnin' 'cause I don't want it\nBoy, let me show you how it's goin' down\nJust keep on walkin', don't bother talkin'\nI don't have no time to play around\nI fell in love, gave you my heart\n(I fell in love)\nYou turned your back and walked out on me\n(Walked out on me)\nI once was blind, but now I see\n(But now I see)\nAnd I'm so glad you set me free\nI used to be loved\nBut now I'm all alone, so all alone\nAnd don't tell me how much you care\n'Cause when I needed you, you weren't there, no\nMaybe I'm fawnin' 'cause I don't want it\nBoy, let me show you how it's goin' down\nJust keep on walkin', don't bother talkin'\nI don't have no time to play around"
Counting Blue Cars (Tell Me Your Thoughts On God),Dishwalla,,6B618H5CuCdEzcVs0NKTlt,60,1995-01-01,day,0.454,0.79,11,-4.361,0,0.0285,0.00604,3.09e-05,0.225,0.362,100.225,4,291907,"[Verse 1]\nMust have been mid afternoon\nI could tell by how far the child's shadow stretched out\nAnd he walked with a purpose in his sneakers down the street\nHe had many questions like children often do\n[Chorus]\nHe said, tell me all your thoughts on God\nTell me am I very far?\n[Verse 2]\nMust have been late afternoon\nOn our way the sun broke free of the clouds\nWe count only blue cars, \nskip the cracks in the street\nAnd ask many questions like children often do\n[Chorus]\nWe said, tell me all your thoughts on God\nCause I would really like to meet her\nAnd ask her why we're who we are\nTell me all your thoughts on God\nCause I am on my way to see her\nSo tell me am I very far, am I very far now?\n[Verse 3]\nIt's getting cold picked up the pace\nHow our shoes make hard noises in this place\nOur clothes are stained\nWe pass many cross-eyed people\nAnd ask many questions like children often do\n[Chorus]\nTell me all your thoughts on God\nCause I would really like to meet her\nAnd ask her why we're who we are\nTell me all your thoughts on God\nCause I am on my way to see her\nSo tell me am I very far\nAm I very far now, am I very far now, am I very far now?\nTell me all your thoughts on God"
You Don't Have To Love Me,Monifah,,1FHmZ3jNK06PgJhvZjdtMD,25,1996-01-01,day,0.628,0.426,5,-8.084,0,0.0313,0.197,0.0011,0.0919,0.529,185.963,3,275533,"[Chorus]\nYou don't have to love me (You don't have to love me)\nYou don't have to want me (Anymore)\nYou don't have to need me (You don't have to need me)\n'Cause I've got love on my side\nAnd it's gonna be alright\n[Verse 1]\nBaby, I had a feeling that you were cheatin' on me\nBut blinded by love, I couldn't see\nI guess everybody plays the fool sometimes\nBut it's cool, yeah, it's cool\nYou don't have to worry about me\n[Chorus]\nYou don't have to love me (You don't have to love me)\nYou don't have to want me, no (Anymore)\nYou don't have to need me, no, no, no, no\n(You don't have to need me)\nBaby, 'cause I've got love on my side\nIt's gonna be alright, hey, hey\n[Verse 2]\nDo you believe that what goes around comes around\nJust you wait and see\n'Cause I'm not worried 'bout a thing anymore\nIt doesn't follow me, it doesn't follow me\nCan't you see it\nI don't neither, ever need, baby\n'Cause you don't, I said you, you don't have to love me anymore\n[Chorus]\n(You don't have to love me)\nNo, no, no, no, no, no, no (Anymore)\nYou don't have to want me, yeah (You don't have to need me)\n'Cause baby, baby, 'cause I've got love on my side\nAnd it's gonna be alright, yeah, yeah\n(You don't have to love me)\nYou don't have to want me (Anymore)\nOoh, ooh, ooh, ooh, no, you don't (You don't have to need me)\nYou don't have to need me, baby\n'Cause I've got love on my side\nI've got love, I've got love, I've got love, I've got"
