song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
Right There,Ariana Grande,Big Sean,3yiopxxeHuwcpAg4e57Zjt,52,2013-01-01,day,0.621,0.834,7,-3.166,1,0.105,0.127,0.0,0.0854,0.561,156.095,4,247080,"[Intro: Ariana Grande]\nOoh-ooh, hey\n(\nIf you wanna party, if you, if you wanna party\n)\nPut your hands up (\nPut your hands up\n)\n(\nIf you, if you wanna party, if you, if you wanna party\n)\nSo put your hands up (\nPut your hands up\n) (Hands up)\n[Refrain: Ariana Grande, \nBig Sean\n]\nYou got it, you got it, babe (\nSee ya\n)\nYou got it, you got it, babe (\nGot it, huh?\n)\nYou got it, you got it, babe (\nSean Don!\n)\nYou got it, you got it, babe\n[Verse 1: Big Sean & \nAriana Grande\n]\nOkay, this, this, this one for my number one girl who got the top spot title\nSpent an hour in the bathroom, walked out looking like a model\nGod, doin' what you do, got me right there with Apollo on the moon\nWho needs genies in a bottle, girl, if they already got you? (Got you, I got you)\nBoy, you make me feel so lucky\nFinally, the stars align\nNever has it been so easy to be in love\nAnd to give you this heart of mine\n[Pre-Chorus: Ariana Grande]\nYou know what I need (\nAyy\n)\nI know what you like (\nAyy\n)\nPut it all together, baby, we could be alright (\nHey\n)\nHow could this be wrong when it feels so right?\nYeah, I really love you\nI really love you, oh\nAnd I'll never let you go\n[Chorus: Ariana Grande]\nYou should know I'm never gonna change\nI'm always gonna stay\nYou call for me, I'm right there (Right there)\nRight there (Right there)\n'Cause you listen and you care\nYou're so different, no one compares\nAnd if you never change, I'm gonna stay right there\nI'll always be right there"
Change Me,Justin Bieber,,5cn4RhNZPPjt0onhqUMEfa,48,2014-05-13,day,0.407,0.34,6,-9.018,0,0.0492,0.594,0.0,0.188,0.0775,129.505,3,167320,"[Verse 1]\nGirl I'm ready if you're ready now\nOh, as I'm ever gonna be\nIf you're with it then I'm with it now\nTo accept all responsibility\n[Pre-Chorus]\nI go out of my way to live by the words that you say\nI don't wanna be the same, oh\n[Chorus]\nMaybe you could change me\nMaybe you could change me, woah\nMaybe you could be the light that opens up my eyes\nMake all my wrongs right, change me, change me\n[Verse 2]\nDon't fight fire with fire\nIf I'm screaming, talk quieter\nUnderstanding and patience\nFeel the pain that I'm facing\n[Pre-Chorus]\nBe like serenity, help reposition my mind\nTake a chance make a difference, in my life\n[Chorus]\nMaybe you could change me\nMaybe you could change me, woah\nMaybe you could be the light that opens up my eyes\nMake all my wrongs right, change me, change me\n[Outro]\nGirl I'm ready if you're ready now\nOh, as I'm ever gonna be\nIf you're with it then I'm with it now"
Beware,Big Sean,"Lil Wayne,Jhené Aiko",6bxUnsSGZCmoHHU5auwtps,73,2013-01-01,day,0.7,0.554,1,-5.909,1,0.187,0.219,1.36e-06,0.419,0.0633,97.127,4,235187,"[Chorus: Big Sean & Jhené Aiko]\nWhen you said it was over, you shot right through my heart\nWhy you let these hoes tear what we had right apart?\nOoh, I was so mad, I should've seen this coming right from the start\nYou should beware, beware, beware of a woman with a broken heart\n[Verse 1: Big Sean]\nYeah, praying to a sky all black\nLooking at the stars like they finna talk back\nLooking at my phone like she finna call back\nBut last night I feel like probably ended all that\n'Cause by now, she woulda sent a text in all caps\nThen another one tryna take it all back\nSaying ""Fuck you,"" ""I miss you,"" or ""I hate you so much""\n'Cause girls only say ""hate you"" to the guys that they love\nI know, I know, I know\nThe highs, the lows it comes, it goes\nYou say ""Be real,"" I try, I don't\n'Cause you take anything and just make it everything (God)\nKept my phone on silent ever since you got a ring, funny, right?\nAnd I never cheated; I mean, maybe once or twice\nBut one time don't change everything\nShe ask why I don't feel the same, I'm still the same\nShe's still insane and now she's saying\n[Chorus: Big Sean & Jhené Aiko]\nWhen you said it was over, you shot right through my heart\nWhy you let these hoes tear what we had right apart?\nOoh, I was so mad, I should've seen this coming right from the start\nYou should beware, beware, beware of a woman with a broken heart\n[Interlude: Big Sean]\nOkay, skeet, smoke, sleep, call, miss, text, woke, spoke\nLie, feel, Lisa, ew, time, kill, months, still\n[Verse 2: Big Sean]\nI got somebody baby mama calling me daddy (Yup)\nI drank too much, please call me a cabby (Swerve)\nPenthouse afterparty, hoes want the \naddy\n (Swerve)\nFuck, they can ride with us, crawl in the Caddy\nThird row, that's when you call, I hit cancel\nReally, I hit answer, fuck, I hate when that happens\nPhone in my pocket for the whole night\nAnd you heard bitches screaming 'til my phone died\nThen she text me like, ""Why you still talk to my mama?\nHow the fuck you run around with condoms?\nWhy you make me get this tattoo? Man, fuck this tattoo\nYou the reason I wasn't single in college\nWhat, all because I had you?\nNigga, I don't even have you\nHow I'm supposed to get past you?""\nThen she called the next guy, spillin' some real shit\nNow they problems that he got to deal with"
Southern Girl,Tim McGraw,,29AR5X5yKPd4DBIAiqUMDy,52,2013-01-01,day,0.731,0.772,7,-4.559,1,0.0258,0.0407,0.0,0.449,0.928,110.04,4,255480,"[Verse 1]\nNow I ain't sayin' them LA ladies don't know what they're doing\nAnd I been in love with New York City a time or two\nI had some Seattle coffee, some Chicago wind\nSome Kansas wheat fields I'd love to see again\nBut the fireflies play where the cattails grow\nAnd them southern girls, they talk nice and slow with\n[Chorus]\nKisses sweeter than Tupelo honey\nLittle bit crazy like New Orleans\nMemphis blue and Daytona sunny\nSoft as cotton in some cutoff jeans\nDon't you know\nAin't nothing in the whole wide world\nLike a southern girl\n[Post-Chorus]\nSouthern girl rock my world\nHazel eyes and golden curls\nPut on a country song\nWe'll dance all night long\n[Verse 2]\nA southern girl's mama probably taught her how a lady should act\nBut a southern girl's probably got a barn somewhere reared out back\nShe'll get a little hay in her hair, her tires in the mud\nShe's been caught in the rain, and washed in the blood\nLikes cherries in her coke, takes a little sip\nComes over to me with them sunburned lips and them\n[Chorus]\nKisses sweeter than Tupelo honey\nLittle bit crazy like New Orleans\nMemphis blue and Daytona sunny\nSoft as cotton in some cutoff jeans\nDon't you know\nAin't nothing in the whole wide world\nLike a southern girl\n[Bridge]\nIf you've ever seen Savannah heat up when the stars come out\nWell, then, fellas, come on, you know what I'm talking about"
I.Crawl,Childish Gambino,,0ccmrEgpKa5iFvijTxIrGf,56,2013-12-10,day,0.588,0.539,6,-8.816,1,0.0396,0.0445,4.82e-06,0.121,0.343,132.976,4,209473,"[Intro: Mystikal]\nSay it (Hit 'em), goddamn!\n(Hit 'em) Goddamn! (Hit 'em) Goddamn!\nSay it, Lord (Hit 'em), goddamn! Yeah\n(Hit 'em) Goddamn! (Watch it, hit 'em)\n[Chorus: Kai]\nWhere, where, where, where\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone\n[Verse 1: Childish Gambino]\n(\nWho am I?\n)\nRec League, I ain't paying to ball\nY'all B-string like a broke guitar\nAnd I still put it down like the family dog\nYeah, I murder some, murder one\nExplain it all, Ferguson\nWe ain't gotta sing the same old love song\nCut a white girl with the same black gloves on\nYeah, what you saying to it?\nOld money look, no money don't do it\nMake 'em turn around in their lane like a U-ie\nAnd I'm only looking back if I'm looking at her booty\n(\nAt her booty\n) \nWhat's the rationale?\nThey wanna smoke niggas when they black & mild\nSo we acted out—\nokay, cool\n[Chorus: Kai]\nWhere, where, where, where\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone\nWhere we were, kinda thing\nBetcha crawl, all alone"
The Outsiders,Eric Church,,1VN6TvmHTIWvLzBAOmre6P,51,2014-01-01,day,0.409,0.8,7,-5.216,1,0.0746,0.272,5.29e-05,0.092,0.321,159.943,4,252893,"[Verse 1]\nThey’re the in crowd, we’re the other ones\nIt’s a different kind of cloth that we’re cut from\nWe let our colors show, where the numbers ain’t\nWith the paint where there ain’t supposed to be paint\nThat’s who we are\nThat’s how we roll\nThe Outsiders, The Outsiders\n[Verse 2]\nOur women get hot, and our leather gets stained\nWhen we saddle up and ride 'em in the pouring rain\nWe’re the junkyard dogs, we’re the alley cats\nKeep the wind at our front, and the hell at our back\n[Pre-Chorus]\nThat’s who we are\nWe do our talking, walk that walk\nWide open rocking\nThat’s how we roll\n[Chorus]\nOur backs to the wall\nA band of brothers\nTogether, alone, the Outsiders\nWe’re the riders, we’re the ones burning rubber off our tires\nYeah, we’re the fighters, the all-nighters\nSo fire them up and get a lil higher\nWoah-oh-oh\nWoah-oh-oh\nWoah-oh-oh\nWoah-oh-oh\n[Verse 3]\nWe’re the bad news\nWe’re the young guns\nWe’re the ones that they told you to run from\nYeah, the player’s going to play, and a haters going to hate\nAnd a regulators born to regulate\nWhen it hits the fan, and it all goes down\nAnd the gloves come off\nYou’re going to find out just"
All the Way Home,Tamar Braxton,,6rvKqjSuVP02HzGiV4G4iq,50,2013-09-03,day,0.652,0.663,2,-5.318,0,0.0378,0.0807,2.59e-06,0.0805,0.254,107.99,4,262227,"[Intro]\nWait a minute, baby\nGoing too fast, I'mma turn back, ooh\nWait a minute, baby\nGoing too fast, I'mma turn back\n[Verse 1]\nDon't even know what we're fighting for\nBut damn, I need a minute\nSo baby, keep your distance\nHeard it all, so I'mma just go\nDon't bother waiting up, I just need some time alone\nDamn, where the hell are my keys?\nI just wanna leave\nGet in my car, and now I'mma just drive all night\nTurn off my phone, radio on, and drive\nSo I'm just...\n[Pre-Chorus]\nSpeeding down the road, and my head out of control\nCause I'm thinking about you all the way home\nGot a long way to ride and I can’t even deny\nI've been thinking about you all the way home\n[Chorus]\nWait a minute, baby\nGoing too fast, I'mma turn back\nThinking about you all the way home\nWait a minute, baby\nGoing too fast, I'mma turn back\nI've been thinking about you all the way home\n[Verse 2]\nHey baby, I'm back and I calmed down\nI've done with all cursing\nI came to give you a little something\nYou got me screaming for a different reason now\nWhy we break up stuff, tearin' it up?\nNeighbors hear you loving me down all night\nI head to my car, I don't wanna go\nBut its getting late, so why don't I just drive all night?\nMoving real slow, radio low, just drive\nSo I'm just..."
Days of Gold,Jake Owen,,5ETe7SElBIgm2NAZY3SpX4,41,2013-12-02,day,0.476,0.991,10,-3.458,1,0.052,0.0446,0.00574,0.128,0.453,111.03,4,201373,"[Verse 1]\nLong truck bed, hop in it, fire engine red like her lipstick\nOut here we can let it go, yeah\nJust me and my good friends, jug of wine, lil' sip\nOut here baby you just never know\nYeah, these are the days of gold\n[Chorus]\nWell it's a Southern summer\nWhiskey's in the air, dogs' on the burner\nBeer's ice cold, got a pretty little lady to hold\nSouthern summer\nAnd that sun shining down like Daddy's silver dollar\nGotta hop on the old dirt road to the days of gold\n[Verse 2]\nThe July sky, so high moon shining by the river side\nStealing hearts and running wild\nIn our own little world, Tennessee boys and girls running free\nOut here it's good times for miles\nYeah, these are the days of gold\n[Chorus]\nWell it's a Southern summer\nWhiskey's in the air, dogs' on the burner\nBeer's ice cold, got a pretty little lady to hold\nSouthern summer\nAnd that sun shining down like Daddy's silver dollar\nGotta hop on the old dirt road to the days of gold\n[Verse 3]\nA little bit of you, a little bit of me\nWhat you want to do, what's it going to be\nWe can get a wild, we can live free\nOr you can shake it for me baby like a tambourine\nSlice the watermelon and you spit the seed\nSweat on your back's sticking to the seat\nWe can sneak off to beat the heat\nI'll be buzzing on you honey like a bumble bee\n[Chorus]\nWell it's a Southern summer\nWhiskey's in the air, dogs' on the burner\nBeer's ice cold, got a pretty little lady to hold\nSouthern summer\nAnd that sun shining down like Daddy's silver dollar\nGotta hop on the old dirt road to the days of gold"
We Can't Stop,Miley Cyrus,,2y4lAQpi5VTNLu2ldeTdUH,78,2013-10-04,day,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4,231240,"[Intro]\nIt's our party, we can do what we want (Ooh, ooh, \nEar Drummers\n)\nIt's our party, we can say what we want (Ooh, ooh, \nMike WILL Made-It\n)\nIt's our party, we can love who we want (Ooh, ooh)\nWe can kiss who we want, we can screw who we want (Eh, eh)\nIt's our party, we can do what we want (Ooh, ooh)\nIt's our party, we can say what we want (Ooh, ooh)\nIt's our party, we can love who we want (Ooh, ooh)\nWe can kiss who we want, we can screw who we want (\n[?]\n; hey)\n[Verse 1]\nRed cups and sweaty bodies everywhere\nHands in the air like we don't care\n'Cause we came to have so much fun now (Hey, hey, hey)\nBet somebody here might get some now (Hey, hey, hey, hey)\nIf you're not ready to go home\nCan I get a ""Hell no""? (Hell no)\n'Cause we gonna go all night\n'Til we see the sunlight, alright (Hey, hey, hey, hey)\n[Pre-Chorus]\nSo la-da-di-da-di, we like to party\nDancing with Molly\nDoing whatever we want\nThis is our house, this is our rules\n[Chorus]\nAnd we can't stop (Woah)\nAnd we won't stop (Woah)\nCan't you see it's we who own the night?\nCan't you see it's we who 'bout that life?\nAnd we can't stop (Woah)\nAnd we won't stop (Woah)\nWe run things, things don't run we\nDon't take nothing from nobody, yeah-yeah\n[Post-Chorus]\nIt's our party, we can do what we want (Ooh, ooh)\nIt's our party, we can say what we want (Ooh, ooh)\nIt's our party, we can love who we want (Ooh, ooh)\nWe can kiss who we want, we can screw who we want (Eh, eh)\n[Verse 2]\nTo my homegirls here with the big butt\nShaking it like we at a strip club\nRemember only God can judge ya\nForget the haters, 'cause somebody loves ya\nAnd everyone in line in the bathroom\nTryna get a line in the bathroom\nWe all so turned up here\nGetting turned up, yeah, yeah-yeah-yeah"
Roller Coaster,Justin Bieber,,18ws4dUbhpoGB7Uv7U89yp,50,2014-05-13,day,0.705,0.865,5,-4.076,0,0.0712,0.0136,0.0,0.179,0.585,97.969,4,201613,"[Intro]\nCome here\nI don't know what happened\n[Verse 1]\nWhere did they go?\nNights like this don’t happen anymore\nI need to know\nIs it me and did I lose control?\n \n(Slow it down)\n[Pre-Chorus]\nLonely overseas, only memories\nWish I had the key to your heart\nPeople come and go, baby, they don’t know\nWhat we had before, but it fell before our eyes\n[Chorus]\nRoller coaster, roller coaster\nSpinning all around and around for a while baby\nRoller coaster, roller coaster\nFor a minute we were up, but the next we were falling down\n[Verse 2]\nIt's been difficult\nI'm just happy there's no flights no more\nBut it's nights like this that I never ever missed you more\nThere's a reason what this happened for, yeah (But I can't help but feel like)\n[Pre-Chorus]\nLonely overseas, only memories\nWish I had the key to your heart\nPeople come and go, baby, they don’t know\nWhat we had before, but it fell before our eyes\n[Chorus]\nRoller coaster, roller coaster\nSpinning all around and around for a while baby\nRoller coaster, roller coaster\nFor a minute we were up, but the next we were falling down\n[Bridge]\nBounce"
Mirrors,Justin Timberlake,,4rHZZAmHpZrA3iH5zx8frV,79,2013-03-15,day,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,4,484147,"[Verse 1]\nAren't you somethin' to admire?\n'Cause your shine is somethin' like a mirror\nAnd I can't help but notice\nYou reflect in this heart of mine\nIf you ever feel alone and\nThe glare makes me hard to find\nJust know that I'm always\nParallel on the other side\n[Pre-Chorus]\n'Cause with your hand in my hand and a pocket full of soul\nI can tell you there's no place we couldn't go\nJust put your hand on the glass\nI'll be there to pull you through\nYou just gotta be strong\n[Chorus]\n'Cause I don't wanna lose you now\nI'm lookin' right at the other half of me\nThe vacancy that sat in my heart\nIs a space that now you hold\nShow me how to fight for now\nAnd I'll tell you, baby, it was easy\nComin' back here to you once I figured it out\nYou were right here all along\nIt's like you're my mirror\n (Oh)\nMy mirror staring back at me  (Oh)\nI couldn't get any bigger (Oh)\nWith anyone else beside me (Oh)\nAnd now it's clear as this promise\nThat we're making\nTwo reflections into one\n'Cause it's like you're my mirror\n (Oh)\nMy mirror staring back at me, staring back at me\n[Verse 2]\nAren't you somethin', an original?\n'Cause it doesn't seem merely assembled\nAnd I can't help but stare, 'cause\nI see truth somewhere in your eyes\nI can't ever change without you\nYou reflect me, I love that about you\nAnd if I could, I\nWould look at us all the time"
Red (Taylor's Version),Taylor Swift,,4OAuvHryIVv4kMDNSLuPt6,76,2021-11-12,day,0.516,0.777,1,-4.908,0,0.0375,0.00108,1.62e-06,0.0761,0.408,125.047,4,223093,"[Verse 1]\nLoving him is like driving a new Maserati down a dead-end street\nFaster than the wind, passionate as sin, ending so suddenly\nLoving him is like trying to change your mind once you're already flying through the free fall\nLike the colors in autumn, so bright just before they lose it all\n[Chorus]\nLosing him was blue like I'd never known\nMissing him was dark gray, all alone\nForgetting him was like trying to know somebody you've never met\nBut loving him was red\n[Post-Chorus]\n(Red, red)\n(Red, red)\nLoving him was red\n(Red, red)\n(Red, red)\n[Verse 2]\nTouching him was like realizing all you ever wanted was right there in front of you\nMemorizing him was as easy as knowing all the words to your old favorite song\nFighting with him was like trying to solve a crossword and realizing there's no right answer\nRegretting him was like wishing you never found out that love could be that strong\n[Chorus]\nLosing him was blue like I'd never known\nMissing him was dark gray, all alone (Whoa)\nForgetting him was like trying to know somebody you've never met\nBut loving him was red\n[Post-Chorus]\n(Red, red)\nOh, red (Red, red)\nBurning red (Red, red)\n(Red, red)\n[Bridge]\nRemembering him comes in flashbacks and echoes\nTell myself it's time now, gotta let go\nBut moving on from him is impossible\nWhen I still see it all in my head\nIn burning red\nBurning, it was red"
Red Nose,Sage The Gemini,,1KIQ0RscHwxXPJUvhuO5Bl,65,2014-03-25,day,0.681,0.473,11,-5.733,0,0.449,0.414,0.0,0.0794,0.766,194.826,4,193200,"[Intro]\nHo-ho-ho-ho-holy shit\n[Pre-Chorus]\nAll this money on me\nNow come take it from a G\nAll she tryna do is get naked (Naked, naked)\n[Chorus]\nAnd she gon' shake it like a red nose\nLi-li-li-li-like a red nose\nAnd she gon' shake it like a red nose\nLike a, like a, like a red nose\nAnd she gon' shake it like a red nose (Woah)\nLi-li-li-li-like a red nose\nAnd she gon' shake it like a red nose (They already know me, S-A-G-E)\nLike a, like a, like a red nose (Black Money in this bitch, boy, okay)\n[Verse 1]\nThat booty talkin' to me, what that shit say? (Shit say)\nShake it for the dojo, I'm the sensei (Sensei)\nWhen she wobble with my song on replay (Replay)\nAlmost got her a house up off Kings Way (Woah)\nI told her shake it like a red-nose pitbull (Pitbull)\nAnd I'ma keep throwin' money 'til your bank full (Bank full)\nCake, cake, cake, cake, birthday suit\nDamn, in a little, I'ma forget your age soon (Age soon)\nWoah, okay, now let's do it my way (Woah)\nIf she don't go crazy, then she walkin' on the highway (Woah)\nAnd if she don't believe me, tell that bitch just try me (Woah)\nBet you she be shakin' from the club back to my place, woah\n[Pre-Chorus]\nAll this money on me\nNow come take it from a G\nAll she tryna do is get naked (Naked, naked)\n[Chorus]\nAnd she gon' shake it like a red nose\nLi-li-li-li-like a red nose\nAnd she gon' shake it like a red nose\nLike a, like a, like a red nose\nAnd she gon' shake it like a red nose (Right?)\nLi-li-li-li-like a red nose (Right)\nAnd she gon' shake it like a red nose\nLike a, like a, like a red nose"
Type Of Way,Rich Homie Quan,,0YKvEXArXE4GeGzqCsaifN,59,2013-01-01,day,0.854,0.75,6,-5.273,0,0.29,0.0606,0.0,0.0968,0.814,134.919,4,256000,"[Produced by Yung Carter]\n[Intro: Rich Homie Quan]\nRich Homie Quan\nThat's right, ho\n[Pre-Chorus: Rich Homie Quan]\nMy niggas been hustlin' trying to make him something\nAin't no telling what he'll do for the paper\nSoufflé,\n I'm straight, I steak my plate\nSade, I'm a smooth operator\n[Chorus: Rich Homie Quan]\n(I drop the top of my whip baby!)\nThat car I'm driving make you feel some type of way\nThat custom Breitling make you feel some type of way\nThis bitch I'm with got me feelin' some type a way\nIs it because my homies rich you feel some type of way?\nSome type of way, make you feel some type of way\nHeard she wana fuck me, know you feel some type of way\nMr. CEO is what my title say\nMe and my homies G'd your ho, he feel some type of way\n[Verse 1: Rich Homie Quan]\nOkay, now let's be real I know you feel some type of way\nWhen I get to biting on her ear she make that Tyson face\nI drop down to my knees thankful for life today\nNo naps just long sleep; hibernate\nI can tell if he 12, right away\nGo through hell cause I care, move you far away\nDrop you off late, know he feel some type of way\nI got hoes like golf trynna make what Tiger makes\nI got a hide away, and I go there sometimes, to give my mind a break\nI find a way, to still get through the struggle, what I'm tryna say\nAnd I ain't lying today when I tell you that I love...\n[Pre-Chorus: Rich Homie Quan]\nMy niggas been hustlin' trying to make him something\nAin't no telling what he'll do for the paper\nSoufflé, I'm straight, I steak my plate\nSade, I'm a smooth operator"
At Last - The Voice Performance,Will Champlin,,5qAmr6fmWk22YY3fS2B85c,11,2014-01-01,day,0.26,0.707,5,-5.18,1,0.0355,0.239,0.00157,0.322,0.348,182.959,3,191274,
Aw Naw,Chris Young,,53Dj5PCDhb22qWqmre3YQs,64,2013-09-16,day,0.652,0.859,2,-3.746,1,0.0358,0.0639,0.0,0.0777,0.491,109.971,4,188707,"[Verse 1]\nYeah, I think I’m gonna leave\nI’ll just have that one drink\nAnd we’ve all gotta be up early\nBoys, we oughta shut her down\nJust take it to the house\n‘Fore anybody starts getting crazy\nI started walking across the floor\nBefore I got to the door\n[Chorus]\nAw naw, somebody just bought a\nShot of that Patron, hang on\nI just might have to stay hey\nAw naw, look at the time y’all\nWhat happened to coats on, long gone\nI should be halfway home but aw naw\n[Verse 2]\nYeah, girl I saw you come in\nWith all of your girlfriends\nJust cutting up and shooting Bacardi\nYeah, I got my boys with me\nWe’re just blowing off steam\nNot looking to pick up anybody\nSo, I was gonna walk on by\nYou turned around and we locked eyes\n[Chorus]\nAw Naw, do you hear that song\nOh one that just came on, c’mon\nDJ what you tryin’ to do\nAw Naw, it’ll be so wrong\nIf we didn’t dance one, show off\nThose jeans you painted on\nAw naw, aw naw\n[Bridge]\nNo, I didn’t mean to be here this long\nAnd I tried to leave, so it ain’t my fault\nNo, I didn’t mean to be holding you\nBut, tell me, what was I supposed to do?\n[Chorus]\nAw naw, somebody just bought a\nShot of that Patron\nHang on, we’ve been here all night long\nAw Naw, it would be so wrong\nIf we didn’t dance one more song, show off\nThose jeans you painted on, aw naw\nYeah, aw naw\nThose jeans you painted on, aw naw"
Diana,One Direction,,6twW4ma6w0mOeejejPK0nY,65,2013-11-25,day,0.549,0.868,2,-4.319,1,0.0614,0.0604,0.0,0.137,0.755,171.96,4,184667,"[Intro: Zayn]\nDiana\n[Verse 1: Liam, \nAll\n, \nHarry\n]\nThe front pages are your pictures, they make you look so small\nHow could someone not miss you at all? (\nOh-oh-oh\n)\nI never would mistreat ya, no, I'm not a criminal\nI speak a different language, but I still hear your call\n[Chorus: All]\nDiana, let me be the one to\nLight a fire inside those eyes\nYou've been lonely, you don't even know me\nBut I can feel you crying\nDiana, let me be the one to\nLift your heart up and save your life\nI don't think you even realize\nBaby, you'd be saving mine\n[Post-Chorus: Zayn]\nDiana\n[Verse 2: Niall, \nAll\n, \nLouis\n]\nIt's only been four months, but you've fallen down so far\nHow could someone mislead you at all? (\nOh-oh-oh\n)\nI wanna reach out for ya, I wanna break these walls\nI speak a different language, but I still hear you call\n[Chorus: All]\nDiana, let me be the one to\nLight a fire inside those eyes\nYou've been lonely, you don't even know me\nBut I can feel you crying\nDiana, let me be the one to\nLift your heart up and save your life\nI don't think you even realize\nBaby, you'd be saving mine\n[Bridge: Harry]\nWe all need somethin'\nThis can't be over now\nIf I could hold ya\nSwear I'd never put you down\n[Chorus: All]\nDiana, let me be the one to\nLight a fire inside those eyes\nYou've been lonely, you don't even know me\nBut I can feel you crying\nDiana, let me be the one to\nLift your heart up and save your life\nI don't think you even realize\nBaby, you'd be saving mine"
Still into You,Paramore,,1yjY7rpaAQvKwpdUliHx0d,80,2013-04-05,day,0.602,0.923,5,-3.763,1,0.044,0.0098,0.0,0.0561,0.765,136.01,4,216013,"[Verse 1]\nCan't count the years on one hand\nThat we've been together\nI need the other one to hold you\nMake you feel, make you feel better\nIt's not a walk in the park\nTo love each other\nBut when our fingers interlock\nCan't deny, can't deny you're worth it\n[Pre-Chorus]\n'Cause after all this time, I'm still into you\n[Chorus]\nI should be over all the butterflies\nBut I'm into you (I'm into you)\nAnd baby even on our worst nights\nI'm into you (I'm into you)\nLet 'em wonder how we got this far\n'Cause I don't really need to wonder at all\nYeah, after all this time, I'm still into you\n[Verse 2]\nRecount the night that I first met your mother\nAnd on the drive back to my house\nI told you that, I told you that I loved ya\nYou felt the weight of the world\nFall off your shoulder\nAnd to your favorite song\nWe sang along to the start of forever\n[Pre-Chorus]\nAnd after all this time, I'm still into you\n[Chorus]\nI should be over all the butterflies\nBut I'm into you (I'm into you)\nAnd baby, even on our worst nights\nI'm into you (I'm into you)\nLet 'em wonder how we got this far\n'Cause I don't really need to wonder at all\nYeah, after all this time, I'm still into you\n[Bridge]\nWell, some things just, some things just make sense\nAnd one of those is you and I (Hey)\nSome things just, some things just make sense\nAnd even after all this time (Hey)\nI'm into you\nBaby, not a day goes by\nThat I'm not into you\n[Chorus]\nI should be over all the butterflies\nBut I'm into you (I'm into you)\nAnd baby, even on our worst nights\nI'm into you (I'm into you)\nLet 'em wonder how we got this far\n'Cause I don't really need to wonder at all\nYeah, after all this time, I'm still into you"
Only Time,Enya,,6FLwmdmW77N1Pxb1aWsZmO,72,2000-11-11,day,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,4,218547,[Verse 1]\nWho can say where the road goes?\nWhere the day flows?\nOnly time\nAnd who can say if your love grows\nAs your heart chose?\nOnly time\n[Interlude]\n[Verse 2]\nWho can say why your heart sighs\nAs your love flies?\nOnly time\nAnd who can say why your heart cries\nWhen your love lies?\nOnly time\n[Interlude]\n[Bridge]\nWho can say when the roads meet?\nThat love might be in your heart?\nAnd who can say when the day sleeps\nIf the night keeps all your heart?\nNight keeps all your heart\n[Interlude]\n[Verse 3]\nWho can say if your love grows\nAs your heart chose?\nOnly time\nAnd who can say where the road goes?\nWhere the day flows?\nOnly time\n[Outro]\nWho knows? Only time\nWho knows? Only time
