song,artist,features,track_id,popularity,release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,lyrics
5D (Fifth Dimension),The Byrds,,7jvptnW3PMozIQq4C6uJB9,40,1966-07-18,day,0.188,0.55,2,-9.33,1,0.0372,0.541,0.0,0.289,0.568,177.094,3,153427,
I Put A Spell On You,Alan Price Set,,,,,,,,,,,,,,,,,,,"I put a spell on you,\n because you´re mine\nYou´d better stop the things that you do\nI ain´t lyin´, no I ain´t lyin´, yeah!\nI just can´t stand it, baby, for you´re always runnin´ around\nI can´t stand it the way you´re always puttin´ me down\nI put a spell on you, because you´re mine\nI put a spell on you, because you´re mine\nYou´d better stop the things that you do\nLord knows I ain´t lyin´, said I ain´t lyin´\nI just can´t stand it, baby, the way you´re always tryin´ to put me down\nI just can´t stand it the way you´re always runnin´ ´round\nI put a spell on you, because you´re mine\nBecause you´re mine\n{Organ hook}\nI said I love you, I love you, I love you, oh baby how\nI don´t care if you don´t want me\nI said I´m yours, I´m yours right now\nI put a spell on you, because you´re mine\nI put a spell on you\nI just can´t stand the way you´re always tryin´ to put me down\nI put a spell on you,\n oh yeah\nI put a spell on you\n, \nI put a spell on you"
Georgia Rose,Tony Bennett,,7KP3jPXSIjB2xx6UifWQ2V,6,1966-08-29,day,0.287,0.267,10,-13.748,0,0.0313,0.932,0.087,0.108,0.141,83.818,1,176827,
Your Good Thing (Is About to End),Mable John,,4rz596X40rwNfOhwTs7dgI,27,2005-02-08,day,0.639,0.23,0,-12.466,1,0.0422,0.745,0.000216,0.105,0.268,133.493,3,176453,"[Verse 1]\nI don't have to beg you to hold me\nCause somebody else will\nYou don't have to love me when I want it\nCause somebody else will\nYour so-called friends saying you don't need it\nWhen all the time they're trying to get it\n[Hook]\nLook out - Your good thing\nIs about to come to an end\nYour real good thing\nIs about, to come to an end\n[Verse 2]\nAll those nights I watched the four walls\nI did not have to watch them all alone\nWhenever men said they wanted me\nI didn't have to tell them I was your very own\nYou have all the love I've got\nEven ice melts to water\n[Hook]\nLook out - Your good thing\nIs about, to come to an end\nYour real good thing\nIs about to end\n[Verse 3]\nGetting myself back together\nIs gonna be a big problem, I know\nBut when the right man says he wants me\nYou can bet I won't say no\n[Hook]\nBecause your real good thing\nIs about to end\nYour real good thing\nIs about to come to an to end"
Dirty Water,The Standells,,3NINDFPIYnyT26cWWRomOQ,47,1966-05-01,day,0.62,0.781,9,-5.938,1,0.0379,0.181,0.0,0.187,0.864,144.707,4,167253,"[Intro]\nI'm gonna tell you a story\nI'm wanna tell you about my town\nI'm gonna tell you a big fat story, baby\nAh, it's all about my town\n[Verse 1]\nYeah, down by the river\nDown by the banks of the river Charles\nAh, that's what's happenin', baby\nThat's where you'll find me\nAlong with lovers, muggers, and thieves\nAh, but they're cool people\n[Hook]\nWell, I love that dirty water\nOh Boston, you're my home\nAh, you're the number one place\n[Verse 2]\nFrustrated women, I mean they're frustrated\nHave to be in by twelve o'clock\nAh, that's a shame\nBut I'm a-wishin' and a-hopin', oh\nThat just once those doors weren't locked\nI like to save time for my babe to walk around\n[Hook]\nWell, I love that dirty water\nOh Boston, you're my home, oh yeah\n[Hook]\n'Cause I love that dirty water\nOh Boston, you're my home, oh yeah\n[Verse 3]\nWell, I love that dirty water (I love it, baby)\nI love that dirty water (I love Boston)\nI love that dirty water\n \n(Have you heard about the Strangler?)\nI love that dirty water\n (I'm the man, I'm the man)\nI love that dirty water\n (Owww!)"
Friday's Child,Nancy Sinatra,,2UDvFt9DihkjhaNY5Ak50d,32,2006-04-25,day,0.274,0.525,6,-6.935,0,0.0276,0.234,7.37e-05,0.0296,0.235,78.535,3,183554,"[Verse 1]\n(Friday's child)\nFriday's child, hard luck is her brother\n(Friday's child)\nFriday's child, her sister's misery, oh\nFriday's child, her daddy they call hard times\nFriday's child, that's me\n[Verse 2]\n(Friday's child)\nFriday's child, born a little ugly\n(Friday's child)\nFriday's child, good looks passed her by, oh\nFriday's child makes something look like nothing\nFriday's child am I\n[Bridge]\n(Friday's child)\n(Friday's child)\n[Instrumental Break]\n[Verse 3]\n(Friday's child)\nFriday's child never climbed no mountain\n(Friday's child)\nFriday's child, she ain't even gonna try, oh\nFriday's child, they'll forget to bury\nFriday's child am I, yeah\n[Outro]\n(Friday's child, Friday's child)\n(Friday's child, Friday's child)"
The Impossible Dream (The Quest),Jack Jones,,,,,,,,,,,,,,,,,,,
Little Girl,Syndicate Of Sound,,3UxZw2CfZ3dmNIii4CxMtG,38,1966,year,0.587,0.608,2,-10.425,1,0.0291,0.0492,0.000338,0.217,0.726,90.528,4,147827,
Happy Summer Days,Ronnie Dove,,20XHrBOCXsubJH6Bm5Mfxp,15,2014-07-01,day,0.612,0.637,5,-9.181,1,0.0392,0.704,0.0,0.651,0.852,140.256,4,140600,"These are happy happy happy summer days - summer days\nWhen the morning sun promises another wonderful day\nAnd good fortune is all along the way\nWhen you heart is filled with gladness\nCause true love has come to stay\nThese are happy happy happy summer days - summer days\nEvery kiss, will take us to a new world to explore\nBringing thrills that we never knew before\nWhen the one you love can show you whats behind that magic door\nThese are happy happy happy summer days - summer days\nThese are happy happy happy summer days - summer days\nLook around you there's a rainbow in that watermelon sky\nAnd twinking of millions bye and bye\nWhen you heart keep taking pictures, that will share as years go by\nThese are happy happy happy summer days - summer days\nThese are happy happy happy summer days - summer days\nLook around you there's a rainbow in that watermelon sky\nAnd twinking of millions bye and bye\nLet you heart keep taking pictures, that will share as years go by\nThese are happy happy happy summer days - summer days\nThese are happy happy happy summer days - summer days"
You Wouldn't Listen,The Ides Of March,,2VFlsgiY8uI7mN3nzXBBtl,11,2000,year,0.584,0.91,6,-2.804,1,0.0307,0.00252,0.0,0.0779,0.919,123.024,4,156107,
Can I Trust You,The Bachelors,,3yDkA85umaFzuSdz2owBxe,0,2008-01-01,day,0.466,0.429,7,-11.466,0,0.0407,0.0684,0.0,0.0607,0.314,185.989,3,224480,"Can I trust you\nWill you hurt me\nShould I give my\nHeart and soul to you\nCan I trust you\nOr will I be\nJust another affair\nYou'll be throwing away\nWhen you're through\nI've been in love before\nThis time, I must be sure\nI've got to love again\nI've got to try\nHelp me believe in you\nSo I know what to do\nDon't let me make\nOne more mistake\nOr I may die\nWill you love me\nFor the moment\nOr do I mean more\nThan that to you\nSo, I ask you\nCan I trust you\nIf I can, then there's\nNothing, no, nothing\nThat I wouldn't do\nI've been in love before\nThis time, I must be sure\nI've got to love again\nI've got to try"
Whole Lot Of Shakin' In My Heart (Since I Met You),Smokey Robinson & The Miracles,,06PjPPrL9gUOKWTSiL3LBD,23,1966-11-16,day,0.587,0.555,10,-11.248,0,0.033,0.265,0.0,0.325,0.924,137.18,4,163067,
Lonely Soldier,Mike Williams,,6z1piI2gOcgPAaqHGgHlrX,10,2021-04-23,day,0.659,0.478,8,-9.845,1,0.0431,0.097,0.0,0.111,0.71,77.924,4,174867,
Uptight (Everything's Alright),Nancy Wilson,,7Djn4EfJGHXgJ8BLdbHbAh,10,1966-01-01,day,0.641,0.792,6,-10.725,1,0.232,0.623,0.0,0.293,0.916,132.984,4,121360,"[Intro]\nBaby, everything is all right, uptight, out of sight\nBaby, everything is all right, uptight, clean out of sight\n[Verse]\nI'm a poor man's daughter, from across the railroad tracks\nOnly shirt I own is hanging on my back\nBut I've got my choice of every single guy\nSince I'm the apple of my baby's eye\nWhen we go out stepping on the town for a while\nMy spirit is low and my clothes out of style\nBut it's all right if my clothes aren't new\nOut of sight because my heart is true\n[Chorus]\nHe says baby, baby everything is alright, uptight, out of sight\nBaby, everything is alright, uptight, clean out of sight\n[Outro]\nNow, baby it's alright, uptight, out of sight\nBaby, everything is alright, it's uptight, out of sight\nBaby, everything is alright, uptight, out of sight\nBaby, everything is alright, uptight, out of sight\nBaby, baby, baby, baby, baby, baby\nEverything is alright, uptight"
To Show I Love You - Stereo; 2011 Remaster,Peter And Gordon,,3UYALm8BNblDexrC4pDAb1,8,1967-01-01,day,0.336,0.792,1,-7.568,0,0.0343,0.429,1.43e-05,0.076,0.904,200.522,4,146147,"I will come to you each night\nAnd hold you tight\nJust to show I love you\nThen, I'll call you every day\nWhen I'm away\nJust to show I love you\nSo many things\nThat I could say and do\nSo many ways\nTo prove my love is true\nI will help you when you're sad\nAnd make you glad\nJust to show I love you\nAnd remember all the time\nThat you are mine\nAnd I'm thinking of you\nDon't break these ties\nWhatever we may do\nI will tell you 'til I die\n""My darling, I-I-I-I-I love you""\nSo many things\nThat I could say and do\nI will tell you 'til I die\n""My darling, I-I-I-I-I love you"""
You Better Run - Single Version; Mono,The Young Rascals,,6zqsyB7uIvWrL1iCJzpNrs,27,1967,year,0.422,0.494,7,-7.786,0,0.0528,0.000942,7.01e-05,0.174,0.723,116.642,4,149702,"(Well, now you'd better run)\nRun when I say\nSomebody's calling you\nYou'd better run\nRun when I say\n(Somebody's calling you)\nYou'd better run\nRun when I say\n(Somebody's calling you)\nI feel like my time has long gone\nLong gone\n(My time is long gone)\nWell now goodbye false pretender\nLord, I cannot wait for You\nFor the Bible declares\nYou're goin' to Heaven, Lord\nWhat the Bible declares You do\n(Well now you'd better run)\nRun when I say\nSomebody's calling you\nYou'd better run\nRun when I say\n(Somebody's calling you)\nYou'd better run\nRun when I say\n(Somebody's calling you)\nI feel like my time has long gone\nLong gone\n(My time is long gone)\nLong gone\nWell, I met a false pretender\nWhose head was bending, Lord\nI met him in the evening\nHe was headed down that long lonesome road\n(Well now you'd better run)\nRun when I say\nSomebody's calling you\nYou'd better run\nRun when I say\n(Somebody's calling you)\nYou'd better run\nGet away from here\nSomebody's calling you\nI feel like my time has long gone\nLong gone, long gone\n(My time is long gone)"
Cool Jerk,The Capitols,,1CQHMHRCDs1qioeseVTbaR,47,1966,year,0.704,0.574,10,-14.524,0,0.0611,0.339,0.0,0.0705,0.763,83.955,4,166747,"Cool jerk\nCool jerk\nCool jerk\nCool jerk\nWe know a cat who can really do the cool jerk\nWe know a cat who can really do the cool jerk\nWell, this cat they're talkin' about, I wonder who could it be\n'Cause I know that I'm the heaviest cat\nThe heaviest cat you ever did see\nWhen they see me walkin' down the street, (Hey, hey, hey.)\nWhen the fellas want to speak, (Hey, hey, hey.)\nOn their faces, they wear a silly smirk\n'Cause they know I'm the king of a cool jerk.  Whoooo!\nCool jerk\nCool jerk\n(Cool jerk.  Uh huh.) Ha, ha, ha!\nLook at them guys lookin' at me like I'm a fool\nBut ahhh, deep down inside, they know I'm cool\nI said now, I said now the moment of truth has finally come when I have to show you some, some of that cool jerk\nNow give me a little bit of drums by himself there\nNow give me a little bass with those 88's"
(I Washed My Hands In) Muddy Water,Johnny Rivers,,,,,,,,,,,,,,,,,,,
Popsicle,Jan & Dean,,3pQD6KlZPRM0unU42aPT2r,24,1966-01-01,day,0.593,0.801,0,-11.158,1,0.0376,0.549,0.133,0.0861,0.966,133.974,4,155733,
You Can't Roller Skate In A Buffalo Herd,Roger Miller,,4tTTwVxeUthDX37BUw1plJ,43,1965-01-01,day,0.591,0.396,7,-12.177,1,0.129,0.957,0.0,0.115,0.907,174.577,4,114067,
I'm A Nut,Leroy Pullins,,,,,,,,,,,,,,,,,,,"Bizz-a-bah, Bizz-a-bah\nBizz-a-biz-a-beel-a-bah\nBah-bah, Bizz-a-bah Bum\nI'm A Nut, I'm A Nut\nMy life don't ever get in a rut\nWoot-woot-woot-woot\nThe head on my shoulders is sorta loose\nAnd I ain't got sense God gave a goose\nAnd I ain't crazy -but- I'm a Nut\nIs it wetter under water if you're there when it rains?\nIs it shorter to New York than it is by plane?\nBought a new lawnmower cause I had to cut the grass\nGot ten dollars off cause I took it in the ass\nI'm A Nut, I'm A Nut\nMy life don't ever get in a rut\nBiz-a-bah Biz-a-bow\nThe head on my shoulders is sorta loose\nAnd I ain't got sense God gave a goose\nAnd I ain't crazy -but- I'm a Nut\nI drove my Cadillac to Vegas to satisfy my lust\nWheeling - dealing, left old Vegas on a Grey-Hound bus\nI sure didn't set the woods on fire while I was there\nBut remember only forest fires prevent bears\nI'm A Nut, I'm A Nut\nMy life don't ever get in a rut\nWoot-woot-woot-woot\nThe head on my shoulders is sorta loose\nAnd I ain't got sense God gave a goose\nLord I ain't crazy -but- I'm a Nut\nThe poverty war will be over when I begin to fight\nIf it took a dime to go round the worl I couldn't get out of sight\nI don't mind to take the girls out if they don't mind to go dutch\nMakes me feel like a million dollars, and I bet I ain't worth half the much!"
"Past, Present & Future",The Shangri-Las,,6ozkTvpSzrRK9vJCMksza3,34,1996-01-01,day,0.349,0.208,8,-15.491,1,0.037,0.799,0.217,0.13,0.176,135.098,3,160267,"[Verse 1]\n(Past)\nPast, well now let me tell you about the past\nThe past is filled with silent joys and broken toys\nLaughing girls and teasing boys\nWas I ever in love? I called it love—I mean, it felt like love\nThere were moments when, well, there were moments when...\n[Verse 2]\n(Present)\nGo out with you? Why not\nDo I like to dance? Of course\nTake a walk along the beach tonight? I'd love to\nBut don't try to touch me, don't try to touch me\n'Cause that will never happen again\nShall we dance?\n[Instrumental]\n[Verse 3]\n(Future)\nTomorrow? well tomorrows a long way off\nMaybe someday I'll have somebody's hand\nMaybe somewhere someone will understand\nYou know I used to sing—a-tisket, a-tasket, a green and yellow basket\nI'm all packed up and I'm on my way and I'm gonna fall in love\nBut at the moment it doesn't look good\nAt the moment it will never happen again\nI don't think it will ever happen again"
I Love Onions,Susan Christie,,0mABWoxXTuxGvqRY1Wfwzj,32,2018-03-16,day,0.679,0.518,4,-10.996,1,0.111,0.352,0.022,0.133,0.926,170.494,4,153800,"I don't like snails, or toads, or frogs\nOr strange things living under logs\nBut, mmm, I love onions\nI don't like dancin' with crazy Ted\nHe's always jumpin' on my head\nBut, mmm, I love onions\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot\nI don't like rain, or snow, or hail\nOr Moby Dick, the great white whale\nBut, mmm, I love onions\nI don't like shoes that pinch your toes\nOr people who squirt you with a garden hose\nBut, mmm, I love onions\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot. Yeah!\nThe onion is a tuberous vegetable and is a member of the genus stinkus delicioso. It was highly prized by the ancient Egyptian pharaohs, and their friends and cousins-a. They cause watering of the eyes and rubifaction of the skin, but it is very, very tasty. (huhuh)\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot\nOnions, onions, la la la. Onions, onions, ha ha ha\nRoot toot doodle-ee-oot doot doo doot\nHow vewwy, vewwy cwude!"
"Lara's Theme From ""Dr. Zhivago""",Roger Williams,,00YhuN9oOmXUyLQiHjXPxt,1,1996-07-29,day,0.361,0.28,7,-13.422,1,0.0294,0.821,0.435,0.144,0.213,82.298,3,160173,
Teenager's Prayer,Joe Simon,,3qhakj4od2kNX9dMGyRVWV,11,1990-02-12,day,0.256,0.331,10,-15.044,1,0.0384,0.798,6.56e-06,0.535,0.63,188.737,3,148333,
I Love You 1000 Times,The Platters,,15gSonE9Vb8HMCfjPVrC5A,31,1966,year,0.647,0.381,7,-12.072,1,0.042,0.825,0.0013,0.232,0.849,112.616,4,166160,"[Verse 1]\nRemember love notes, the teacher found in school\nThe whole class laughing, gee I felt just like a fool\nBut that's not the very part about I\nI had to write thousand times\n[Chorus]\nThat I love you, I love you\nI love you, I love you\nGirl, I love you thousand times\n[Verse 2]\nThe love notes I treasured, loving you was not a sin\nPunishment was pleasure, whoo I'd do it all over again\nI wrote, and I wrote, till my fingers got sore\nBut I had to write just a little bit more\n[Chorus]\nThat I love you, I love you\nI love you, I love you\nGirl, I love you thousand times\n[Verse 3]\nDid you read my letters, it's been on my mind?\nAll that it said was girl I love you one thousand times\nFrom them until this very same day\nI still feel that same old way\n[Chorus]\nThat I love you, I love you\nI love you, I love you\nGirl, I love you thousand times"
Hey You! Little Boo-Ga-Loo,Chubby Checker,,7L3Fj3dkVmwhD2EsKt7Onb,14,2020-06-19,day,0.561,0.96,6,-4.88,1,0.118,0.55,0.0,0.688,0.874,182.384,4,136613,"Hey you little Boo-ga-loo\nWhat cha tryin' to do\nWith ya dancin' shoes\nMessin' up my mind\n[Reachin'] all the time\nDon't you ever [baby]\nGet tired of me\nHey you little Boo-ga-loo\nHey [now] with your wavy hair\nBaby don't you dare\nWhen everybody stares\nStart to get jealous\n[ - ] of the fellas\nLookin' at you the way they do\nHey you little Boo-ga-loo\nWe been dancin' [sellin' - - -]\nCan't keep it up there we're gotta stop\nAll I wanna do is make love to you\nBut all you wanna do is Boo-ga-loo\nAr hey hey\nGit, git,git, ar get nasty hey\nHey you little Boo-ga-loo\nWhat cha gonna do\nTell us it's up to you\nTired of waitin', losin' my patience\nDance is all you think of\nDon'y cha know that I ...\nHey you little Boo-ga-loo\nWe're been dancin' [- - -]\nCan't keep it up there we're gotta stop\nAll I wanna do is make love to you\nBut all you wanna do is Boo-ga-loo\nHey you little Boo-ga-loo\nWhat cha tryin' to do..."
Stop! Get a Ticket - Stereo Single Mix,The Clefs Of Lavender Hill,,7CzsQaxOCUXNLrxQ3uTENN,5,1991-01-01,day,0.486,0.48,9,-14.407,1,0.031,0.0299,0.000508,0.155,0.849,142.223,4,142600,
Drive My Car - Remastered,Bob Kuban & The In-Men,,5RxxO4kwxcT9VjrlPzhJXJ,1,2019-10-04,day,0.732,0.714,11,-7.44,0,0.0413,0.717,0.0,0.0744,0.966,131.036,4,134097,
Love Attack,James Carr,,1hvHbbDs18cv78zfZ6iQFB,34,1968-01-01,day,0.428,0.567,10,-7.853,1,0.0483,0.136,0.0,0.0892,0.476,173.831,3,174320,"Now here I am\nWith this pain in my heart now\nI got a sweet little woman\nTook my heart and\nShe tore it apart\nI tried not to show it\nBut it just ain't no use\nIt's just like holding on\nTo a hot rod now, baby\nI can't turn it loose now\nI just had a love attack\nLord, I just had a love attack\nNow my love life was nothing\nIn fact, it was a blank\nUntil you came along, ooh wee\nYou put a little tiger in my tank\nCan't you see you got me\nHelpless right now, baby\nLaid down on my back\nYou got me down, down, down\nDown, down from a love attack\nI've had the mumps and the measles\nLord, I had the whooping cough\nI been down with double pneumonia\nBut I was able to shake it off\nBut you came along and\nKnocked me flat on my back\nNow you got me suffering\nFrom a little love attack\nI fell for you, baby\nBaby, I fell for you\nJust like a rock now"
Takin' All I Can Get,Mitch Ryder and The Detroit Wheels,,79bkwA2bUvuxYxAYgKY7H9,4,1967,year,0.42,0.749,0,-10.045,1,0.23,0.667,0.0,0.222,0.339,189.715,3,203493,
Please Tell Me Why - 2019 - Remaster,The Dave Clark Five,,3VgSSANMXHPNgkWTJDJYAK,3,1966-04-11,day,0.278,0.561,0,-9.077,1,0.036,0.0153,0.0,0.105,0.924,207.729,3,92573,"[Verse 1]\nI don't know why she won't love me\nLord, please tell me why?\nMaybe it's that she don't love me\nOr could it be she's shy?\n[Chorus]\nIf she's shy then I'll understand\nI'll make the first move and hold her hand\nBut if I'm wrong then I'll be mad\nLa, da-da, da-da\n[Verse 2]\nI've been tryin' oh so hard\nBut she don't seem to notice\nI sit next to her in class\nBut she can't see my motive\n[Verse 3]\nDo you think she has a boy?\nIf she has then I'm done\n'Cause if he catches me with her\nI think I'll have to run\n[Chorus]\nIf she's passive she'll understand\nI value my love but not in her hands\nBut if I'm wrong then I'll be mad\nLa, da-da, da-da\n[Outro]\nLa, da-da, da-da\nLa, da-da, da-da"
Don't Bring Me Down,The Animals,,1Nt0O2VIAhUTRIeQfaPhoZ,30,1966-07-01,day,0.5,0.786,0,-6.392,1,0.0533,0.0295,0.744,0.231,0.621,118.687,4,196933,"When you complain and criticize\nI feel I'm nothing in your eyes\nIt makes me feel like giving up\nBecause my best just ain't good enough\nGirl, I want to provide for you\nAnd do all the things that you want me to, but\nOh, oh no!\nDon't bring me down\nI'm beggin' you, darlin'\nOh, oh no!\nDon't bring me down\nSacrifices I will make\nI'm ready to give as well as take\nOne thing I need is your respect\nOne thing I can't take is your neglect\nMore than anything, I need your love\nThen troubles are easy to rise above\nOh, oh no!\nDon't bring me down\nOh no, no, no, no, no\nOh, oh no!\nDon't bring me down\nYou complain and criticize\nI feel I'm nothing in your eyes\nIt makes me feel like giving up\nBecause my best just ain't good enough\nGirl, I want to provide for you\nDo all the things that you want me to, but\nOh, oh no!\nDon't bring me down\nNo, no, no, no, no, no, no\nI'm beggin'\nOh no!\nDon't bring me down"
Rain - Remastered 2009,The Beatles,,48TNLcToLs8DWkdj5vYdiW,49,1988-03-07,day,0.234,0.693,0,-8.277,1,0.0408,2.82e-05,0.899,0.442,0.541,106.933,4,181320,[Verse 1]\nIf the rain comes\nThey run and hide their heads\nThey might as well be dead\nIf the rain comes\nIf the rain comes\n[Verse 2]\nWhen the sun shines\nThey slip into the shade\n(When the sun shines down) And sip their lemonade\n(When the sun shines down) When the sun shines\nWhen the sun shines (Sun shines)\n[Chorus]\nRain\nI don't mind\nShine\nThe weather's fine\n[Verse 3]\nI can show you\nThat when it starts to rain\n(When the rain comes down) Everything's the same\n(When the rain comes down) I can show you\nI can show you\n (Show you)\n[Chorus]\nRain\nI don't mind\nShine\nThe weather's fine\n[Verse 4]\nCan you hear me\nThat when it rains and shines\n(When it rains and shines) It's just a state of mind\n(When it rains and shines) Can you hear me\nCan you hear me (Hear me)
"Paint It, Black",The Rolling Stones,,63T7DJ1AFDD6Bn8VzG6JE8,80,1966-04-15,day,0.464,0.795,1,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,4,202267,"[Verse 1]\nI see a red door and I want it painted black\nNo colours anymore, I want them to turn black\nI see the girls walk by dressed in their summer clothes\nI have to turn my head until my darkness goes\n[Verse 2]\nI see a line of cars and they're all painted black\nWith flowers and my love, both never to come back\nI see people turn their heads and quickly look away\nLike a newborn baby, it just happens every day\n[Verse 3]\nI look inside myself and see my heart is black\nI see my red door, I must have it painted black\nMaybe then I'll fade away and not have to face the facts\nIt's not easy facing up when your whole world is black\n[Verse 4]\nNo more will my green sea go turn a deeper blue\nI could not foresee this thing happening to you\nIf I look hard enough into the setting sun\nMy love will laugh with me before the morning comes\n[Verse 1]\nI see a red door and I want it painted black\nNo colours anymore, I want them to turn black\nI see the girls walk by dressed in their summer clothes\nI have to turn my head until my darkness goes\n[Outro]\nI wanna see your face, painted black\nBlack as night, black as coal\nI wanna see the sun blotted out from the sky\nI wanna see it painted, painted, painted, painted black\nYeah"
The Land Of Milk And Honey,The Vogues,,5dAlp0tZLiRoUZnPVhT099,2,2018-01-29,day,0.43,0.834,2,-8.75,1,0.0357,0.514,0.0,0.171,0.828,145.924,4,162168,"Yes it's true for most of my life I spoke devil\nAnd I did my best to dodge anything that looked at all like work\nI was prone to standing on corners smokin' cigarettes\nAnd talkin' about anything I didn't know\nOh, how I needed to go\nPlease take me to the land of milk and honey\nTo the land of love and sunshine\nTo the land of milk and honey, Please take me\nTime passed and I got a little older\nTakin' on trouble just a little bit harder and a little bit bolder\nI was thinkin' colder, fightin', lyin', cheatin' & cryin', I gave up\nGivin'-up the voices of evil that were pullin' me down\nYou know, I was givin' up ground\nPlease take me to the land of milk and honey\nTo the land of love and sunshine\nTo the land of milk and honey, Please take me\nThen it came and it sounded like thunder\nShot of light in the dark of the night and you were really there\nTellin' me that you care, your warm love took away the cold\nAnd were you walked the cobblestones turned to gold\nAnd when you touch my hair you know take me there\nPlease take me to the land of milk and honey\nTo the land of love and sunshine\nTo the land of milk and honey, Please take me"
Let's Go Get Stoned,Ray Charles,,3s7B21flHFSCJzrFHAQq18,32,2021-09-10,day,0.392,0.363,1,-12.404,1,0.0381,0.74,0.0,0.0901,0.405,184.125,3,177053,"(Let's go get stoned, oh oh oh) Yeah\n(Let's go get stoned)\n(Let's go get stoned, oh oh oh) Everybody\n(Let's go get stoned) Now wait a minute\nYou know my baby, she won't let me in\nI got a few pennies, I'm gonna buy myself a bottle of gin\nAnd then I'm gonna call my buddy on the telephone and say\n(Let's go get stoned) Now listen\nYou know I work so hard all day long\nEverything I try to do seem to always turn out wrong\nThat's why I wanna stop by on my way home and say\n(Let's go get stoned) Now let me tell you one more thing\nAin't no harm to have a little a taste\nBut don't lose your cool and start messing up the man's place\nAin't no harm take a little nip\nBut don't you fall down and bust your lip, no no\n(Let's go get stoned, oh oh oh) Now now\n(Let's go get stoned)\nI think everyone should come on and go with me\n(Let's go get stoned, oh oh oh)\n(Let's go get stoned)\nI'm gonna tell you one more time, that's what I'm gonna do\n(Let's go get stoned, oh oh oh) Now now\n(Let's go get stoned) I think you ought to say it one more time\n(Let's go get stoned)"
Oh How Happy,Shades Of Blue,,7BKT3LWE3EhWbLEzMEP0sk,22,1987-01-01,day,0.559,0.425,9,-11.324,1,0.0378,0.634,6.88e-05,0.121,0.724,87.273,4,136667,"Oh, how happy\nYou have made me\nOh, how happy\nYou have made me\nI have kissed your lips a thousand times\nAnd more times than I can count\nI have called you mine\nYou have stood by me in my darkest hour\nOh, how happy\nYou have made me\nOh, how happy\nYou have made me\nOh, how happy\nYou have made me\nOh, how happy\nYou have made me\nIn our years together\nWe have had stormy weather\nBut our love has been so strong\nThat somehow we've carried on\nOh, how happy\nYou have made me\nOh, how happy\nYou have made me\nGirl, you brought joy to my delight\nAnd all that was wrong\nYou have made it right\nAnd I love, I love, I love you\nOh, how happy\nYou have made me\nOh, how happy\nYou have made me\n(Oh, how happy)\nOh, how happy\n(Oh, how happy)\nOh, how happy\n(Oh, how happy)\nYou"
Barefootin',Robert Parker,,0VwK5pLjwFPy8FSEC1htp9,48,1966-12-12,day,0.734,0.477,6,-10.822,1,0.0485,0.409,0.000662,0.0768,0.939,145.188,4,157173,"[Verse 1]\nEverybody, get on your feet\nYou make me nervous when you're in your seat\nTake off your shoes and pat your feet\nWe're doin' a dance that can't be beat\n[Chorus]\nWe're barefootin'\nWe're barefootin'\nWe're barefootin'\nWe're barefootin'\n[Verse 2]\nWent to a party the other night\nLong Tall Sally was out of sight\nThrew away her wig, and her high sneakers, too\nShe was doin' a dance without any shoes\n[Chorus]\nShe was barefootin'\nShe was barefootin'\nShe was barefootin'\nShe was barefootin'\n[Verse 3]\nHey, little girl with your red dress on\nI bet you can barefoot all night long\nTake off your shoes and throw 'em away\nCome back and get 'em another day\n[Chorus]\nWe're barefootin'\nWe're barefootin'\nWe're barefootin'\nWe're barefootin'\n[Bridge]\nEverybody get barefootin'\nTake off your shoes"
Rock And Roll Heaven,The Righteous Brothers,,7c8fTb0e6BocxwiyRq8Gz6,39,2006,year,0.481,0.76,9,-8.275,1,0.0319,0.411,0.0,0.208,0.844,112.516,4,211867,"He can turn the tides and calm the angry sea\nHe alone decides who writes a symphony\nHe lights every star that makes the darkness bright\nHe keeps watch all through each long and lonely night\nHe still finds the time to hear a child's first prayer\nSaint or sinner calls and always finds him there\nThough it makes him sad to see the way we live\nHe'll always say ""I forgive""\nHe can touch a tree and turn the leaves to gold\nHe knows every lie that you and I have told\nThough it makes him sad to see the way we live\nHe'll always say ""I forgive"""
